transaction_date,channel,payment_method,transactions,net_revenue
2024-05-17,online,mobile_pay,2,2295.04
2024-05-18,in_store,cash,1,643.15
2024-05-18,in_store,credit_card,2,2860.41
2024-05-18,in_store,gift_card,1,1967.24
2024-05-18,in_store,mobile_pay,1,2708.05
2024-05-18,mobile_app,debit_card,1,289.06
2024-05-18,mobile_app,mobile_pay,1,2376.75
2024-05-18,online,cash,3,3813.25
2024-05-18,online,credit_card,3,2487.56
2024-05-19,in_store,cash,2,4899.45
2024-05-19,in_store,debit_card,1,139.31
2024-05-19,in_store,mobile_pay,1,1786.77
2024-05-19,mobile_app,credit_card,2,1807.1399999999999
2024-05-19,mobile_app,debit_card,1,710.82
2024-05-19,online,debit_card,1,336.98
2024-05-19,online,gift_card,5,6427.95
2024-05-20,in_store,debit_card,1,2638.92
2024-05-20,in_store,gift_card,1,1297.7
2024-05-20,in_store,mobile_pay,1,956.37
2024-05-20,mobile_app,debit_card,3,5449.45
2024-05-20,mobile_app,gift_card,1,734.91
2024-05-20,mobile_app,mobile_pay,1,519.14
2024-05-20,online,cash,1,946.34
2024-05-20,online,credit_card,1,2878.08
2024-05-20,online,gift_card,1,184.26
2024-05-21,in_store,credit_card,1,1184.94
2024-05-21,in_store,gift_card,1,529.0
2024-05-21,mobile_app,cash,1,2308.32
2024-05-21,mobile_app,credit_card,1,355.08
2024-05-21,mobile_app,debit_card,1,2185.4
2024-05-21,mobile_app,gift_card,1,97.45
2024-05-21,mobile_app,mobile_pay,1,239.25
2024-05-21,online,credit_card,1,1271.84
2024-05-21,online,gift_card,3,3837.9500000000003
2024-05-21,online,mobile_pay,1,510.48
2024-05-22,mobile_app,cash,3,4408.7
2024-05-22,mobile_app,gift_card,2,399.38
2024-05-22,mobile_app,mobile_pay,3,5050.33
2024-05-22,online,cash,2,1145.5
2024-05-22,online,debit_card,1,2025.81
2024-05-23,in_store,mobile_pay,1,591.8
2024-05-23,mobile_app,credit_card,3,2860.62
2024-05-23,mobile_app,debit_card,1,500.55
2024-05-23,mobile_app,mobile_pay,1,198.74
2024-05-23,online,cash,2,1339.9499999999998
2024-05-23,online,credit_card,1,1501.65
2024-05-23,online,debit_card,2,3661.24
2024-05-23,online,mobile_pay,2,2947.3999999999996
2024-05-24,in_store,cash,2,3473.01
2024-05-24,in_store,credit_card,1,2055.35
2024-05-24,in_store,debit_card,1,560.8
2024-05-24,in_store,gift_card,1,491.81
2024-05-24,in_store,mobile_pay,1,491.81
2024-05-24,mobile_app,debit_card,1,1214.22
2024-05-24,mobile_app,gift_card,2,1556.1100000000001
2024-05-24,online,cash,1,1232.01
2024-05-24,online,mobile_pay,1,351.82
2024-05-25,in_store,cash,2,2725.08
2024-05-25,in_store,debit_card,2,2924.5499999999997
2024-05-25,in_store,gift_card,1,391.3
2024-05-25,in_store,mobile_pay,2,2069.56
2024-05-25,mobile_app,cash,2,2751.75
2024-05-25,mobile_app,credit_card,1,245.6
2024-05-25,mobile_app,debit_card,1,1777.05
2024-05-25,online,cash,1,1627.51
2024-05-25,online,debit_card,1,769.98
2024-05-25,online,gift_card,2,3312.72
2024-05-25,online,mobile_pay,3,5632.150000000001
2024-05-26,in_store,credit_card,2,3294.33
2024-05-26,in_store,debit_card,1,1271.84
2024-05-26,in_store,gift_card,1,582.04
2024-05-26,in_store,mobile_pay,3,2602.71
2024-05-26,mobile_app,cash,1,1374.55
2024-05-26,mobile_app,debit_card,1,336.98
2024-05-26,mobile_app,gift_card,1,691.68
2024-05-26,mobile_app,mobile_pay,1,879.64
2024-05-26,online,gift_card,1,1388.95
2024-05-26,online,mobile_pay,1,2108.16
2024-05-27,in_store,cash,1,3473.1
2024-05-27,in_store,credit_card,2,1674.77
2024-05-27,in_store,debit_card,1,2450.4
2024-05-27,mobile_app,cash,1,437.08
2024-05-27,mobile_app,credit_card,1,653.06
2024-05-27,mobile_app,debit_card,1,355.08
2024-05-27,mobile_app,gift_card,2,3117.04
2024-05-27,online,cash,2,1424.69
2024-05-27,online,credit_card,3,3315.1099999999997
2024-05-27,online,gift_card,1,2315.34
2024-05-27,online,mobile_pay,1,61.42
2024-05-28,in_store,cash,3,2937.87
2024-05-28,in_store,credit_card,1,417.93
2024-05-28,in_store,debit_card,2,4716.700000000001
2024-05-28,in_store,gift_card,1,1131.62
2024-05-28,in_store,mobile_pay,1,2484.92
2024-05-28,mobile_app,credit_card,1,1066.23
2024-05-28,mobile_app,gift_card,1,960.39
2024-05-28,online,cash,3,5158.97
2024-05-28,online,credit_card,2,1300.55
2024-05-28,online,gift_card,1,1311.24
2024-05-29,in_store,credit_card,1,919.6
2024-05-29,mobile_app,credit_card,1,1173.05
2024-05-29,online,cash,1,703.83
2024-05-29,online,credit_card,1,441.27
2024-05-29,online,debit_card,2,1814.94
2024-05-29,online,gift_card,2,851.53
2024-05-29,online,mobile_pay,1,1748.32
2024-05-30,in_store,cash,1,260.58
2024-05-30,in_store,credit_card,1,596.37
2024-05-30,in_store,gift_card,1,247.1
2024-05-30,mobile_app,cash,2,2269.31
2024-05-30,mobile_app,credit_card,1,1286.3
2024-05-30,online,cash,2,505.9
2024-05-30,online,debit_card,1,661.33
2024-05-30,online,gift_card,1,545.48
2024-05-31,in_store,cash,1,964.68
2024-05-31,in_store,debit_card,2,2541.03
2024-05-31,mobile_app,cash,1,1892.68
2024-05-31,mobile_app,debit_card,5,5481.18
2024-05-31,online,gift_card,1,879.64
2024-05-31,online,mobile_pay,2,2569.6099999999997
2024-06-01,in_store,cash,1,26.02
2024-06-01,in_store,debit_card,1,637.58
2024-06-01,in_store,mobile_pay,1,912.81
2024-06-01,mobile_app,debit_card,1,796.04
2024-06-01,mobile_app,gift_card,2,1853.17
2024-06-01,mobile_app,mobile_pay,2,774.3
2024-06-01,online,credit_card,1,2158.56
2024-06-01,online,debit_card,1,175.56
2024-06-01,online,mobile_pay,1,654.5
2024-06-02,in_store,cash,1,233.86
2024-06-02,in_store,credit_card,1,345.95
2024-06-02,in_store,gift_card,1,1280.52
2024-06-02,mobile_app,credit_card,1,1161.66
2024-06-02,mobile_app,debit_card,1,822.14
2024-06-02,mobile_app,mobile_pay,1,1899.44
2024-06-02,online,cash,2,2421.25
2024-06-02,online,credit_card,1,2376.75
2024-06-02,online,mobile_pay,2,989.42
2024-06-03,in_store,cash,1,1295.17
2024-06-03,in_store,credit_card,2,3429.0
2024-06-03,mobile_app,credit_card,2,1925.32
2024-06-03,mobile_app,debit_card,2,2143.1
2024-06-03,mobile_app,mobile_pay,1,1579.93
2024-06-03,online,credit_card,1,345.95
2024-06-03,online,debit_card,1,334.23
2024-06-04,in_store,debit_card,3,4552.23
2024-06-04,mobile_app,debit_card,1,108.28
2024-06-04,mobile_app,gift_card,1,1087.14
2024-06-04,mobile_app,mobile_pay,2,943.3100000000001
2024-06-04,online,cash,2,711.26
2024-06-04,online,debit_card,2,1114.85
2024-06-04,online,gift_card,1,2193.07
2024-06-04,online,mobile_pay,1,244.56
2024-06-05,in_store,credit_card,1,554.1
2024-06-05,in_store,gift_card,2,2500.58
2024-06-05,mobile_app,credit_card,1,964.68
2024-06-05,mobile_app,gift_card,2,1256.44
2024-06-05,online,cash,1,898.98
2024-06-05,online,gift_card,1,2279.48
2024-06-05,online,mobile_pay,2,3559.21
2024-06-06,in_store,credit_card,2,740.93
2024-06-06,in_store,mobile_pay,2,1997.35
2024-06-06,mobile_app,cash,1,115.7
2024-06-06,mobile_app,credit_card,1,1892.68
2024-06-06,mobile_app,debit_card,1,2572.6
2024-06-06,mobile_app,mobile_pay,1,544.43
2024-06-06,online,cash,1,397.48
2024-06-06,online,gift_card,1,351.82
2024-06-07,in_store,cash,1,548.6
2024-06-07,in_store,credit_card,2,3413.82
2024-06-07,in_store,debit_card,1,1445.28
2024-06-07,in_store,gift_card,2,2261.38
2024-06-07,mobile_app,credit_card,2,2521.65
2024-06-07,mobile_app,debit_card,1,554.1
2024-06-07,mobile_app,gift_card,2,2150.79
2024-06-07,mobile_app,mobile_pay,2,2053.75
2024-06-07,online,cash,1,33.66
2024-06-07,online,credit_card,1,270.17
2024-06-07,online,debit_card,3,3427.02
2024-06-07,online,gift_card,1,52.18
2024-06-07,online,mobile_pay,4,2262.65
2024-06-08,in_store,cash,3,3109.46
2024-06-08,in_store,debit_card,1,441.27
2024-06-08,in_store,gift_card,1,2502.75
2024-06-08,mobile_app,cash,1,322.64
2024-06-08,mobile_app,credit_card,1,654.5
2024-06-08,mobile_app,debit_card,1,54.14
2024-06-08,mobile_app,mobile_pay,1,69.19
2024-06-08,online,cash,3,7975.08
2024-06-08,online,credit_card,1,541.61
2024-06-08,online,debit_card,4,6692.63
2024-06-08,online,gift_card,3,3296.26
2024-06-08,online,mobile_pay,3,2684.52
2024-06-09,in_store,cash,1,2234.64
2024-06-09,in_store,credit_card,1,413.25
2024-06-09,in_store,mobile_pay,2,2826.3999999999996
2024-06-09,mobile_app,cash,1,364.62
2024-06-09,mobile_app,debit_card,1,62.28
2024-06-09,mobile_app,gift_card,1,55.59
2024-06-09,mobile_app,mobile_pay,2,2856.9700000000003
2024-06-09,online,mobile_pay,2,1419.43
2024-06-10,in_store,cash,2,541.5
2024-06-10,in_store,credit_card,1,526.75
2024-06-10,in_store,debit_card,1,1620.52
2024-06-10,in_store,mobile_pay,3,4712.79
2024-06-10,mobile_app,cash,1,1243.64
2024-06-10,mobile_app,credit_card,1,1371.5
2024-06-10,mobile_app,debit_card,1,126.49
2024-06-10,mobile_app,gift_card,1,953.88
2024-06-10,mobile_app,mobile_pay,1,455.65
2024-06-10,online,gift_card,1,2633.32
2024-06-11,in_store,cash,1,1929.64
2024-06-11,in_store,gift_card,1,1620.52
2024-06-11,in_store,mobile_pay,2,1583.6299999999999
2024-06-11,mobile_app,credit_card,1,442.63
2024-06-11,mobile_app,gift_card,2,1490.18
2024-06-11,online,cash,1,964.68
2024-06-11,online,credit_card,1,2049.45
2024-06-11,online,debit_card,1,1275.16
2024-06-11,online,gift_card,1,981.04
2024-06-12,in_store,cash,1,1064.73
2024-06-12,in_store,credit_card,3,1362.6999999999998
2024-06-12,in_store,mobile_pay,1,310.72
2024-06-12,mobile_app,cash,2,2734.52
2024-06-12,mobile_app,gift_card,1,198.74
2024-06-12,online,cash,1,1175.51
2024-06-12,online,credit_card,3,3851.74
2024-06-12,online,debit_card,2,944.91
2024-06-12,online,mobile_pay,1,935.44
2024-06-13,in_store,cash,1,104.36
2024-06-13,in_store,debit_card,1,4494.9
2024-06-13,in_store,mobile_pay,1,1599.36
2024-06-13,mobile_app,debit_card,1,1651.32
2024-06-13,online,cash,2,3792.62
2024-06-13,online,credit_card,2,2367.13
2024-06-13,online,debit_card,2,1656.6
2024-06-13,online,mobile_pay,2,1507.56
2024-06-14,in_store,cash,2,547.23
2024-06-14,in_store,debit_card,1,3293.28
2024-06-14,in_store,gift_card,5,5986.59
2024-06-14,mobile_app,cash,1,1901.4
2024-06-14,mobile_app,debit_card,1,1967.81
2024-06-14,mobile_app,gift_card,2,2297.0
2024-06-14,mobile_app,mobile_pay,2,2668.2999999999997
2024-06-14,online,credit_card,2,3132.01
2024-06-14,online,gift_card,2,1211.08
2024-06-14,online,mobile_pay,2,770.03
2024-06-15,in_store,cash,1,307.1
2024-06-15,in_store,credit_card,1,1580.25
2024-06-15,in_store,gift_card,1,2083.86
2024-06-15,online,cash,1,110.56
2024-06-15,online,debit_card,2,2942.3199999999997
2024-06-15,online,mobile_pay,1,317.96
2024-06-16,in_store,credit_card,1,1592.08
2024-06-16,in_store,debit_card,3,3110.4
2024-06-16,in_store,mobile_pay,1,1651.32
2024-06-16,mobile_app,credit_card,1,269.98
2024-06-16,mobile_app,gift_card,1,2376.75
2024-06-16,mobile_app,mobile_pay,2,3265.6600000000003
2024-06-16,online,cash,3,2764.21
2024-06-16,online,credit_card,1,412.83
2024-06-16,online,mobile_pay,1,2382.36
2024-06-17,in_store,cash,2,583.09
2024-06-17,in_store,gift_card,2,793.27
2024-06-17,in_store,mobile_pay,2,1128.8999999999999
2024-06-17,mobile_app,cash,1,808.1
2024-06-17,mobile_app,debit_card,1,1830.51
2024-06-17,mobile_app,mobile_pay,1,1943.55
2024-06-17,online,cash,1,101.59
2024-06-17,online,credit_card,3,5030.0
2024-06-17,online,gift_card,1,737.0
2024-06-17,online,mobile_pay,1,155.36
2024-06-18,in_store,cash,1,1750.72
2024-06-18,in_store,credit_card,2,1141.62
2024-06-18,in_store,gift_card,1,130.45
2024-06-18,mobile_app,cash,2,851.28
2024-06-18,mobile_app,credit_card,2,2675.99
2024-06-18,mobile_app,gift_card,2,1745.26
2024-06-18,mobile_app,mobile_pay,3,2680.14
2024-06-18,online,credit_card,2,3678.3500000000004
2024-06-18,online,debit_card,1,1215.39
2024-06-18,online,gift_card,1,1012.92
2024-06-19,in_store,cash,1,1620.52
2024-06-19,in_store,gift_card,1,2236.43
2024-06-19,in_store,mobile_pay,2,685.29
2024-06-19,mobile_app,cash,1,1199.52
2024-06-19,mobile_app,credit_card,1,2075.72
2024-06-19,online,cash,3,4806.28
2024-06-19,online,credit_card,1,1748.32
2024-06-19,online,gift_card,1,3306.65
2024-06-19,online,mobile_pay,1,1789.11
2024-06-20,in_store,credit_card,1,1283.45
2024-06-20,in_store,debit_card,1,2335.86
2024-06-20,in_store,gift_card,2,770.05
2024-06-20,mobile_app,cash,1,631.42
2024-06-20,mobile_app,debit_card,1,269.98
2024-06-20,mobile_app,gift_card,1,3293.28
2024-06-20,online,cash,1,2442.75
2024-06-20,online,credit_card,2,561.51
2024-06-20,online,gift_card,1,521.17
2024-06-20,online,mobile_pay,1,1286.24
2024-06-21,in_store,cash,2,767.14
2024-06-21,in_store,credit_card,1,911.3
2024-06-21,in_store,mobile_pay,2,2512.02
2024-06-21,mobile_app,cash,2,395.71
2024-06-21,mobile_app,credit_card,3,3053.7
2024-06-21,mobile_app,debit_card,2,1777.88
2024-06-21,mobile_app,mobile_pay,2,2392.62
2024-06-21,online,cash,4,5745.88
2024-06-21,online,debit_card,1,348.93
2024-06-21,online,gift_card,2,877.67
2024-06-22,in_store,credit_card,1,21.04
2024-06-22,mobile_app,cash,1,1581.12
2024-06-22,mobile_app,credit_card,3,4205.4400000000005
2024-06-22,mobile_app,debit_card,1,2534.57
2024-06-22,mobile_app,gift_card,2,2509.96
2024-06-22,mobile_app,mobile_pay,1,1636.4
2024-06-22,online,cash,3,4085.8500000000004
2024-06-22,online,credit_card,2,3214.55
2024-06-22,online,gift_card,1,577.08
2024-06-22,online,mobile_pay,1,162.42
2024-06-23,in_store,cash,3,6407.14
2024-06-23,in_store,credit_card,2,1621.92
2024-06-23,in_store,debit_card,1,122.84
2024-06-23,in_store,gift_card,2,3864.6
2024-06-23,mobile_app,cash,1,345.84
2024-06-23,mobile_app,credit_card,1,165.02
2024-06-23,mobile_app,debit_card,2,860.45
2024-06-23,online,cash,2,1696.17
2024-06-23,online,credit_card,2,1099.47
2024-06-23,online,debit_card,1,581.55
2024-06-23,online,gift_card,1,244.56
2024-06-24,in_store,credit_card,3,3009.62
2024-06-24,in_store,debit_card,1,554.1
2024-06-24,in_store,gift_card,1,86.35
2024-06-24,in_store,mobile_pay,1,415.23
2024-06-24,mobile_app,cash,1,974.7
2024-06-24,mobile_app,gift_card,1,1004.68
2024-06-24,mobile_app,mobile_pay,1,494.2
2024-06-24,online,credit_card,2,3830.3500000000004
2024-06-24,online,mobile_pay,1,2315.34
2024-06-25,in_store,cash,1,421.63
2024-06-25,in_store,mobile_pay,1,1839.2
2024-06-25,mobile_app,credit_card,1,26.09
2024-06-25,mobile_app,debit_card,2,2881.36
2024-06-25,mobile_app,mobile_pay,1,2382.36
2024-06-25,online,cash,1,707.7
2024-06-25,online,credit_card,2,789.1
2024-06-25,online,debit_card,2,611.28
2024-06-26,in_store,credit_card,2,3682.87
2024-06-26,in_store,debit_card,1,1785.59
2024-06-26,in_store,gift_card,3,3049.33
2024-06-26,in_store,mobile_pay,3,2842.91
2024-06-26,mobile_app,cash,1,241.98
2024-06-26,online,cash,1,136.37
2024-06-26,online,credit_card,4,4724.43
2024-06-26,online,debit_card,1,455.65
2024-06-26,online,gift_card,1,912.81
2024-06-26,online,mobile_pay,1,500.69
2024-06-27,in_store,credit_card,1,2184.05
2024-06-27,in_store,debit_card,1,2715.72
2024-06-27,in_store,mobile_pay,2,1983.46
2024-06-27,mobile_app,cash,2,1117.45
2024-06-27,mobile_app,gift_card,1,252.98
2024-06-27,online,cash,1,263.34
2024-06-27,online,credit_card,2,1000.73
2024-06-27,online,debit_card,1,1215.39
2024-06-27,online,mobile_pay,4,2007.8400000000001
2024-06-28,in_store,cash,1,2299.0
2024-06-28,in_store,credit_card,2,5290.320000000001
2024-06-28,in_store,debit_card,4,4243.82
2024-06-28,in_store,gift_card,1,603.35
2024-06-28,in_store,mobile_pay,1,2459.05
2024-06-28,mobile_app,debit_card,1,1242.83
2024-06-28,mobile_app,gift_card,1,656.75
2024-06-28,online,cash,1,93.42
2024-06-28,online,gift_card,1,136.37
2024-06-29,in_store,cash,1,410.67
2024-06-29,in_store,credit_card,1,576.59
2024-06-29,in_store,debit_card,1,146.15
2024-06-29,in_store,mobile_pay,1,67.32
2024-06-29,mobile_app,cash,1,1205.56
2024-06-29,mobile_app,credit_card,1,2502.75
2024-06-29,mobile_app,debit_card,1,377.88
2024-06-29,mobile_app,gift_card,1,560.8
2024-06-29,mobile_app,mobile_pay,6,7325.01
2024-06-29,online,gift_card,1,1618.96
2024-06-29,online,mobile_pay,1,55.28
2024-06-30,in_store,cash,2,1419.3200000000002
2024-06-30,in_store,gift_card,1,1432.16
2024-06-30,in_store,mobile_pay,1,1006.65
2024-06-30,mobile_app,cash,1,1094.58
2024-06-30,mobile_app,credit_card,1,1283.31
2024-06-30,mobile_app,gift_card,1,1462.05
2024-06-30,online,credit_card,1,1592.08
2024-06-30,online,debit_card,1,252.98
2024-06-30,online,mobile_pay,1,368.5
2024-07-01,in_store,credit_card,1,410.67
2024-07-01,in_store,debit_card,1,1305.84
2024-07-01,in_store,gift_card,2,3337.2300000000005
2024-07-01,in_store,mobile_pay,1,608.54
2024-07-01,mobile_app,credit_card,1,139.31
2024-07-01,mobile_app,debit_card,4,5854.0
2024-07-01,mobile_app,mobile_pay,2,2270.45
2024-07-01,online,mobile_pay,1,436.53
2024-07-02,in_store,credit_card,2,4250.51
2024-07-02,in_store,debit_card,1,1241.46
2024-07-02,in_store,gift_card,2,2470.46
2024-07-02,in_store,mobile_pay,1,336.16
2024-07-02,mobile_app,credit_card,1,169.37
2024-07-02,mobile_app,gift_card,1,1214.22
2024-07-02,mobile_app,mobile_pay,1,1166.13
2024-07-02,online,cash,1,405.13
2024-07-02,online,credit_card,1,508.11
2024-07-02,online,gift_card,1,2502.75
2024-07-03,in_store,cash,1,364.86
2024-07-03,in_store,gift_card,1,1309.0
2024-07-03,in_store,mobile_pay,1,482.7
2024-07-03,mobile_app,gift_card,3,816.49
2024-07-03,mobile_app,mobile_pay,1,23.14
2024-07-03,online,cash,1,512.96
2024-07-03,online,credit_card,2,2288.39
2024-07-03,online,debit_card,1,822.9
2024-07-03,online,gift_card,1,1684.9
2024-07-03,online,mobile_pay,1,1380.92
2024-07-04,in_store,cash,3,2625.45
2024-07-04,in_store,debit_card,3,3069.3199999999997
2024-07-04,in_store,gift_card,2,1491.0
2024-07-04,in_store,mobile_pay,3,1604.8899999999999
2024-07-04,mobile_app,cash,1,420.95
2024-07-04,mobile_app,credit_card,1,1415.4
2024-07-04,online,debit_card,1,322.64
2024-07-04,online,gift_card,1,2572.6
2024-07-04,online,mobile_pay,2,2357.87
2024-07-05,in_store,cash,1,2645.32
2024-07-05,in_store,credit_card,1,658.33
2024-07-05,in_store,gift_card,2,2347.37
2024-07-05,in_store,mobile_pay,1,1371.06
2024-07-05,mobile_app,cash,1,764.13
2024-07-05,mobile_app,debit_card,1,1465.65
2024-07-05,mobile_app,gift_card,2,5058.25
2024-07-05,mobile_app,mobile_pay,2,2223.48
2024-07-05,online,cash,1,1354.75
2024-07-05,online,credit_card,1,2145.35
2024-07-05,online,mobile_pay,1,1275.16
2024-07-06,in_store,cash,2,1501.31
2024-07-06,in_store,debit_card,1,1777.05
2024-07-06,in_store,gift_card,1,1523.4
2024-07-06,in_store,mobile_pay,2,1777.65
2024-07-06,mobile_app,mobile_pay,2,3657.37
2024-07-06,online,credit_card,2,1863.12
2024-07-06,online,debit_card,2,1138.93
2024-07-06,online,gift_card,1,605.7
2024-07-06,online,mobile_pay,1,161.34
2024-07-07,in_store,debit_card,1,205.58
2024-07-07,in_store,mobile_pay,1,1286.24
2024-07-07,mobile_app,cash,1,245.6
2024-07-07,online,credit_card,2,1363.23
2024-07-07,online,debit_card,2,3625.84
2024-07-07,online,mobile_pay,2,1088.76
2024-07-08,in_store,debit_card,2,2235.66
2024-07-08,in_store,gift_card,1,487.35
2024-07-08,mobile_app,cash,1,919.6
2024-07-08,mobile_app,credit_card,1,289.06
2024-07-08,mobile_app,debit_card,1,532.6
2024-07-08,mobile_app,mobile_pay,5,5232.34
2024-07-08,online,gift_card,2,909.06
2024-07-08,online,mobile_pay,1,4494.9
2024-07-09,in_store,cash,1,898.98
2024-07-09,in_store,debit_card,2,472.54
2024-07-09,in_store,mobile_pay,1,2708.05
2024-07-09,mobile_app,credit_card,1,1999.2
2024-07-09,mobile_app,debit_card,3,2948.6
2024-07-09,mobile_app,mobile_pay,2,346.58
2024-07-09,online,cash,1,2107.0
2024-07-09,online,credit_card,2,2542.42
2024-07-09,online,debit_card,1,2031.2
2024-07-09,online,gift_card,1,603.99
2024-07-10,in_store,cash,1,1663.08
2024-07-10,in_store,credit_card,1,1144.36
2024-07-10,in_store,debit_card,1,1929.64
2024-07-10,in_store,gift_card,1,1309.0
2024-07-10,in_store,mobile_pay,1,551.0
2024-07-10,mobile_app,debit_card,2,1158.92
2024-07-10,mobile_app,mobile_pay,1,2459.05
2024-07-10,online,credit_card,1,1386.47
2024-07-10,online,gift_card,3,846.86
2024-07-11,in_store,credit_card,1,227.29
2024-07-11,in_store,debit_card,2,1979.03
2024-07-11,mobile_app,cash,1,3244.25
2024-07-11,mobile_app,credit_card,2,2202.62
2024-07-11,mobile_app,debit_card,3,3903.95
2024-07-11,mobile_app,gift_card,1,112.44
2024-07-11,online,cash,1,1247.31
2024-07-11,online,credit_card,1,429.07
2024-07-11,online,debit_card,1,1557.85
2024-07-12,in_store,cash,2,1935.82
2024-07-12,in_store,credit_card,1,3054.96
2024-07-12,in_store,mobile_pay,1,1472.76
2024-07-12,mobile_app,cash,2,1414.38
2024-07-12,mobile_app,debit_card,1,203.18
2024-07-12,mobile_app,gift_card,1,274.3
2024-07-12,mobile_app,mobile_pay,4,4249.950000000001
2024-07-12,online,cash,1,104.08
2024-07-12,online,credit_card,1,1839.2
2024-07-12,online,debit_card,3,3586.96
2024-07-12,online,mobile_pay,3,4433.96
2024-07-13,in_store,mobile_pay,1,46.28
2024-07-13,mobile_app,debit_card,1,4045.41
2024-07-13,mobile_app,gift_card,2,2832.48
2024-07-13,online,credit_card,2,1529.3
2024-07-13,online,gift_card,1,232.62
2024-07-13,online,mobile_pay,2,647.78
2024-07-14,in_store,cash,1,355.41
2024-07-14,in_store,debit_card,1,1331.5
2024-07-14,in_store,gift_card,1,117.04
2024-07-14,in_store,mobile_pay,4,5893.47
2024-07-14,mobile_app,credit_card,1,54.14
2024-07-14,mobile_app,gift_card,3,2229.3
2024-07-14,online,credit_card,1,709.82
2024-07-14,online,debit_card,3,3474.1
2024-07-15,in_store,cash,4,3141.1499999999996
2024-07-15,in_store,credit_card,1,283.41
2024-07-15,mobile_app,cash,3,1781.4
2024-07-15,mobile_app,gift_card,1,1106.72
2024-07-15,online,debit_card,3,2250.42
2024-07-15,online,gift_card,1,92.56
2024-07-15,online,mobile_pay,2,3619.95
2024-07-16,in_store,gift_card,2,1994.6399999999999
2024-07-16,in_store,mobile_pay,1,95.7
2024-07-16,mobile_app,cash,4,4902.35
2024-07-16,mobile_app,debit_card,2,3405.75
2024-07-16,mobile_app,gift_card,2,1162.59
2024-07-16,online,credit_card,2,750.1
2024-07-16,online,gift_card,1,710.82
2024-07-17,in_store,cash,1,1922.51
2024-07-17,in_store,credit_card,1,558.66
2024-07-17,in_store,debit_card,4,2626.52
2024-07-17,in_store,gift_card,3,822.3599999999999
2024-07-17,mobile_app,credit_card,1,100.98
2024-07-17,mobile_app,debit_card,2,697.63
2024-07-17,mobile_app,gift_card,1,710.82
2024-07-17,mobile_app,mobile_pay,2,1128.72
2024-07-17,online,cash,1,1322.66
2024-07-17,online,credit_card,1,58.52
2024-07-17,online,debit_card,2,3654.28
2024-07-17,online,gift_card,1,3958.38
2024-07-17,online,mobile_pay,1,621.23
2024-07-18,in_store,credit_card,2,929.23
2024-07-18,in_store,debit_card,1,1675.98
2024-07-18,in_store,gift_card,2,2944.65
2024-07-18,in_store,mobile_pay,1,1383.4
2024-07-18,mobile_app,credit_card,2,1454.23
2024-07-18,mobile_app,debit_card,1,322.68
2024-07-18,mobile_app,gift_card,4,3693.01
2024-07-18,online,credit_card,1,1808.34
2024-07-18,online,debit_card,1,317.96
2024-07-18,online,gift_card,4,6016.44
2024-07-18,online,mobile_pay,1,1419.64
2024-07-19,in_store,credit_card,4,3967.64
2024-07-19,in_store,gift_card,1,116.31
2024-07-19,mobile_app,cash,1,390.14
2024-07-19,mobile_app,gift_card,2,1885.07
2024-07-19,mobile_app,mobile_pay,4,7053.08
2024-07-19,online,cash,1,122.73
2024-07-19,online,credit_card,2,2004.8
2024-07-19,online,debit_card,1,1617.12
2024-07-20,in_store,credit_card,1,1865.46
2024-07-20,in_store,debit_card,1,77.68
2024-07-20,mobile_app,cash,2,888.94
2024-07-20,mobile_app,debit_card,2,2031.2800000000002
2024-07-20,mobile_app,gift_card,1,640.26
2024-07-20,online,cash,1,1058.0
2024-07-20,online,debit_card,1,1156.23
2024-07-20,online,mobile_pay,1,1617.12
2024-07-21,in_store,debit_card,1,292.6
2024-07-21,in_store,gift_card,2,3069.48
2024-07-21,in_store,mobile_pay,1,1106.72
2024-07-21,mobile_app,debit_card,1,2107.0
2024-07-21,mobile_app,gift_card,1,197.19
2024-07-21,mobile_app,mobile_pay,2,1177.0900000000001
2024-07-21,online,cash,1,510.06
2024-07-21,online,credit_card,1,1083.22
2024-07-21,online,gift_card,1,1789.11
2024-07-21,online,mobile_pay,2,2891.37
2024-07-22,in_store,cash,2,3889.26
2024-07-22,in_store,credit_card,2,4825.38
2024-07-22,mobile_app,cash,2,1693.04
2024-07-22,mobile_app,credit_card,1,1624.83
2024-07-22,mobile_app,gift_card,2,3062.34
2024-07-22,mobile_app,mobile_pay,1,637.58
2024-07-22,online,credit_card,2,389.42
2024-07-22,online,debit_card,1,138.38
2024-07-23,in_store,cash,2,3543.9
2024-07-23,in_store,credit_card,2,3430.87
2024-07-23,in_store,debit_card,2,764.81
2024-07-23,mobile_app,credit_card,1,1750.38
2024-07-23,mobile_app,debit_card,2,608.4399999999999
2024-07-23,online,cash,1,502.34
2024-07-23,online,debit_card,2,2587.87
2024-07-24,in_store,credit_card,1,4398.2
2024-07-24,in_store,mobile_pay,1,523.39
2024-07-24,mobile_app,cash,1,409.11
2024-07-24,mobile_app,credit_card,2,2482.91
2024-07-24,mobile_app,gift_card,3,1193.67
2024-07-24,mobile_app,mobile_pay,1,351.82
2024-07-24,online,cash,1,2071.38
2024-07-24,online,credit_card,1,273.33
2024-07-24,online,gift_card,2,2065.1
2024-07-25,in_store,cash,1,275.5
2024-07-25,in_store,credit_card,1,259.57
2024-07-25,in_store,gift_card,2,1368.75
2024-07-25,mobile_app,cash,2,2448.0
