transaction_id,transaction_ts,store_id,product_id,customer_id,quantity,unit_price,discount_pct,discount_amount,net_amount,payment_method,channel,currency
TXN0002096,2024-06-15 13:14:00,STR007,PRD0065,CUS00093,4,286.09,0.0,0.0,1144.36,debit_card,online,USD
TXN0002097,2024-08-01 15:30:00,STR011,PRD0045,CUS00378,1,318.79,0.0,0.0,318.79,gift_card,mobile_app,USD
TXN0002098,2024-01-31 11:50:00,STR018,PRD0054,CUS00331,2,694.62,0.2,277.85,1111.39,cash,mobile_app,USD
TXN0002099,2024-06-06 10:02:00,STR012,PRD0012,CUS00199,1,233.86,0.05,11.69,222.17,credit_card,in_store,USD
TXN0002100,2024-03-30 13:06:00,STR022,PRD0091,CUS00361,4,122.8,0.0,0.0,491.2,gift_card,in_store,USD
TXN0002101,2024-10-23 18:43:00,STR006,PRD0105,,3,554.1,0.0,0.0,1662.3,mobile_pay,mobile_app,USD
TXN0002102,2024-12-30 11:10:00,STR002,PRD0006,CUS00491,2,101.59,0.0,0.0,203.18,cash,mobile_app,USD
TXN0002103,2024-11-19 10:14:00,STR014,PRD0030,CUS00226,4,80.67,0.0,0.0,322.68,credit_card,in_store,USD
TXN0002104,2024-04-16 09:30:00,STR005,PRD0052,CUS00315,1,76.14,0.0,0.0,76.14,gift_card,mobile_app,USD
TXN0002105,2024-12-02 15:51:00,STR016,PRD0080,CUS00181,5,270.17,0.0,0.0,1350.85,credit_card,in_store,USD
TXN0002106,2024-12-01 13:23:00,STR019,PRD0045,CUS00189,5,318.79,0.0,0.0,1593.95,mobile_pay,mobile_app,USD
TXN0002107,2024-05-09 11:59:00,STR012,PRD0062,CUS00087,4,355.41,0.0,0.0,1421.64,cash,in_store,USD
TXN0002108,2024-01-31 18:04:00,STR011,PRD0063,CUS00335,2,23.14,0.1,4.63,41.65,gift_card,in_store,USD
TXN0002109,2024-11-22 15:23:00,STR011,PRD0006,CUS00027,4,101.59,0.0,0.0,406.36,debit_card,mobile_app,USD
TXN0002110,2024-12-06 11:59:00,STR007,PRD0006,CUS00175,5,101.59,0.0,0.0,507.95,cash,online,USD
TXN0002111,2024-01-08 15:36:00,STR018,PRD0039,CUS00453,4,415.77,0.0,0.0,1663.08,debit_card,online,USD
TXN0002112,2024-08-04 10:24:00,STR015,PRD0067,,2,544.43,0.0,0.0,1088.86,cash,mobile_app,USD
TXN0002113,2024-10-24 20:28:00,STR012,PRD0016,CUS00148,1,539.04,0.0,0.0,539.04,cash,mobile_app,USD
TXN0002114,2024-07-29 17:48:00,STR013,PRD0087,CUS00463,5,488.55,0.0,0.0,2442.75,debit_card,in_store,USD
TXN0002115,2024-06-07 16:44:00,STR009,PRD0076,CUS00306,1,33.66,0.0,0.0,33.66,cash,online,USD
TXN0002116,2024-07-03 10:05:00,STR005,PRD0084,CUS00220,2,127.62,0.0,0.0,255.24,gift_card,mobile_app,USD
TXN0002117,2024-10-06 20:57:00,STR009,PRD0092,CUS00244,3,353.85,0.0,0.0,1061.55,cash,in_store,USD
TXN0002118,2024-09-26 13:47:00,STR003,PRD0014,CUS00163,1,10.52,0.0,0.0,10.52,debit_card,online,USD
TXN0002119,2024-01-16 09:57:00,STR015,PRD0067,CUS00461,1,544.43,0.15,81.66,462.77,mobile_pay,mobile_app,USD
TXN0002120,2024-05-13 08:33:00,STR023,PRD0019,CUS00498,3,351.82,0.0,0.0,1055.46,cash,online,USD
TXN0002121,2024-07-04 13:29:00,STR021,PRD0032,CUS00135,5,251.17,0.0,0.0,1255.85,gift_card,in_store,USD
TXN0002122,2024-09-04 10:46:00,STR004,PRD0039,CUS00315,1,415.77,0.1,41.58,374.19,mobile_pay,in_store,USD
TXN0002123,2024-02-13 15:47:00,STR006,PRD0013,,1,80.66,0.0,0.0,80.66,mobile_pay,in_store,USD
TXN0002124,2024-03-15 13:37:00,STR009,PRD0031,CUS00329,2,77.68,0.0,0.0,155.36,credit_card,in_store,USD
TXN0002125,2024-08-10 21:25:00,STR021,PRD0104,CUS00209,3,398.02,0.0,0.0,1194.06,cash,online,USD
TXN0002126,2024-01-26 17:02:00,STR003,PRD0023,CUS00143,4,249.34,0.0,0.0,997.36,debit_card,in_store,USD
TXN0002127,2024-06-14 17:44:00,STR007,PRD0002,CUS00084,4,26.09,0.0,0.0,104.36,gift_card,online,USD
TXN0002128,2024-04-29 18:42:00,STR002,PRD0118,CUS00294,2,317.96,0.0,0.0,635.92,debit_card,online,USD
TXN0002129,2024-09-18 17:56:00,STR011,PRD0047,CUS00499,3,487.35,0.0,0.0,1462.05,credit_card,mobile_app,USD
TXN0002130,2024-11-13 09:38:00,STR021,PRD0118,CUS00016,2,317.96,0.0,0.0,635.92,cash,in_store,USD
TXN0002131,2024-04-29 10:52:00,STR005,PRD0021,CUS00260,3,411.07,0.05,61.66,1171.55,mobile_pay,online,USD
TXN0002132,2024-09-08 18:25:00,STR009,PRD0050,CUS00286,4,201.33,0.05,40.27,765.05,mobile_pay,mobile_app,USD
TXN0002133,2024-02-25 16:03:00,STR003,PRD0103,CUS00204,1,58.52,0.0,0.0,58.52,mobile_pay,mobile_app,USD
TXN0002134,2024-07-18 08:26:00,STR021,PRD0108,,1,99.37,0.0,0.0,99.37,credit_card,mobile_app,USD
TXN0002135,2024-08-20 09:17:00,STR020,PRD0054,CUS00020,3,694.62,0.0,0.0,2083.86,mobile_pay,online,USD
TXN0002136,2024-12-23 08:37:00,STR022,PRD0014,CUS00086,1,10.52,0.0,0.0,10.52,mobile_pay,mobile_app,USD
TXN0002137,2024-02-11 14:48:00,STR023,PRD0027,CUS00314,1,490.08,0.0,0.0,490.08,debit_card,in_store,USD
TXN0002138,2024-07-08 08:17:00,STR006,PRD0074,CUS00278,1,304.27,0.05,15.21,289.06,credit_card,mobile_app,USD
TXN0002139,2024-01-16 20:46:00,STR008,PRD0110,CUS00274,2,406.78,0.0,0.0,813.56,debit_card,in_store,USD
TXN0002140,2024-10-22 08:37:00,STR013,PRD0037,CUS00312,1,47.85,0.15,7.18,40.67,gift_card,online,USD
TXN0002141,2024-02-21 10:16:00,STR003,PRD0016,CUS00243,1,539.04,0.0,0.0,539.04,mobile_pay,in_store,USD
TXN0002142,2024-02-01 13:14:00,STR007,PRD0016,CUS00073,3,539.04,0.0,0.0,1617.12,cash,in_store,USD
TXN0002143,2024-08-19 18:33:00,STR020,PRD0081,CUS00130,2,429.07,0.0,0.0,858.14,mobile_pay,online,USD
TXN0002144,2024-11-27 10:38:00,STR001,PRD0075,CUS00206,3,507.8,0.0,0.0,1523.4,credit_card,in_store,USD
TXN0002145,2024-09-17 19:27:00,STR002,PRD0058,,2,61.42,0.0,0.0,122.84,credit_card,mobile_app,USD
TXN0002146,2024-02-29 08:45:00,STR010,PRD0111,CUS00249,5,661.33,0.0,0.0,3306.65,debit_card,in_store,USD
TXN0002147,2024-09-09 12:30:00,STR004,PRD0118,CUS00355,5,317.96,0.0,0.0,1589.8,credit_card,mobile_app,USD
TXN0002148,2024-06-22 08:43:00,STR012,PRD0073,CUS00181,1,577.08,0.0,0.0,577.08,gift_card,online,USD
TXN0002149,2024-07-01 16:10:00,STR016,PRD0073,CUS00037,1,577.08,0.1,57.71,519.37,debit_card,mobile_app,USD
TXN0002150,2024-09-12 11:56:00,STR023,PRD0096,CUS00055,5,389.05,0.0,0.0,1945.25,mobile_pay,online,USD
TXN0002151,2024-03-22 19:49:00,STR007,PRD0081,CUS00431,3,429.07,0.0,0.0,1287.21,debit_card,online,USD
TXN0002152,2024-06-21 15:39:00,STR010,PRD0039,CUS00263,3,415.77,0.0,0.0,1247.31,credit_card,mobile_app,USD
TXN0002153,2024-10-04 11:03:00,STR010,PRD0015,CUS00453,5,541.61,0.0,0.0,2708.05,mobile_pay,mobile_app,USD
TXN0002154,2024-09-09 18:41:00,STR010,PRD0101,CUS00306,1,437.08,0.0,0.0,437.08,cash,online,USD
TXN0002155,2024-03-14 20:06:00,STR005,PRD0055,CUS00254,2,264.5,0.0,0.0,529.0,mobile_pay,in_store,USD
TXN0002156,2024-09-23 20:29:00,STR005,PRD0039,,1,415.77,0.0,0.0,415.77,gift_card,in_store,USD
TXN0002157,2024-05-24 14:20:00,STR022,PRD0019,CUS00342,1,351.82,0.0,0.0,351.82,mobile_pay,online,USD
TXN0002158,2024-08-27 20:57:00,STR016,PRD0064,CUS00479,5,475.35,0.0,0.0,2376.75,cash,in_store,USD
TXN0002159,2024-04-16 15:08:00,STR018,PRD0073,CUS00055,4,577.08,0.0,0.0,2308.32,gift_card,mobile_app,USD
TXN0002160,2024-09-10 15:13:00,STR021,PRD0041,CUS00315,2,491.81,0.0,0.0,983.62,credit_card,online,USD
TXN0002161,2024-12-04 08:24:00,STR005,PRD0049,CUS00225,4,327.25,0.2,261.8,1047.2,credit_card,online,USD
TXN0002162,2024-06-14 16:26:00,STR017,PRD0019,CUS00335,4,351.82,0.1,140.73,1266.55,credit_card,online,USD
TXN0002163,2024-12-06 17:38:00,STR009,PRD0120,CUS00180,2,136.37,0.05,13.64,259.1,gift_card,mobile_app,USD
TXN0002164,2024-03-09 15:40:00,STR019,PRD0060,CUS00183,2,399.84,0.0,0.0,799.68,credit_card,mobile_app,USD
TXN0002165,2024-08-14 20:30:00,STR011,PRD0092,CUS00191,3,353.85,0.0,0.0,1061.55,cash,in_store,USD
TXN0002166,2024-05-12 21:10:00,STR005,PRD0012,CUS00294,4,233.86,0.0,0.0,935.44,gift_card,in_store,USD
TXN0002167,2024-08-26 11:17:00,STR015,PRD0060,,2,399.84,0.0,0.0,799.68,debit_card,mobile_app,USD
TXN0002168,2024-04-05 14:08:00,STR003,PRD0019,CUS00440,2,351.82,0.0,0.0,703.64,cash,mobile_app,USD
TXN0002169,2024-08-14 20:56:00,STR013,PRD0088,CUS00051,1,266.3,0.0,0.0,266.3,mobile_pay,mobile_app,USD
TXN0002170,2024-12-11 10:26:00,STR004,PRD0070,CUS00328,5,31.14,0.0,0.0,155.7,gift_card,mobile_app,USD
TXN0002171,2024-11-15 10:27:00,STR018,PRD0028,CUS00310,4,621.82,0.0,0.0,2487.28,debit_card,in_store,USD
TXN0002172,2024-01-04 11:55:00,STR022,PRD0078,CUS00151,3,678.93,0.15,305.52,1731.27,gift_card,in_store,USD
TXN0002173,2024-07-12 19:37:00,STR014,PRD0006,CUS00495,2,101.59,0.0,0.0,203.18,debit_card,mobile_app,USD
TXN0002174,2024-03-17 15:30:00,STR006,PRD0043,CUS00130,5,621.23,0.0,0.0,3106.15,gift_card,mobile_app,USD
TXN0002175,2024-02-26 17:10:00,STR006,PRD0023,CUS00095,4,249.34,0.0,0.0,997.36,credit_card,in_store,USD
TXN0002176,2024-07-17 11:03:00,STR019,PRD0066,CUS00011,5,404.74,0.05,101.19,1922.51,cash,in_store,USD
TXN0002177,2024-04-27 15:22:00,STR009,PRD0093,CUS00094,5,410.67,0.0,0.0,2053.35,debit_card,online,USD
TXN0002178,2024-08-04 12:21:00,STR012,PRD0088,,4,266.3,0.05,53.26,1011.94,debit_card,mobile_app,USD
TXN0002179,2024-03-10 13:00:00,STR006,PRD0022,CUS00272,1,146.15,0.0,0.0,146.15,debit_card,mobile_app,USD
TXN0002180,2024-08-04 08:47:00,STR008,PRD0011,CUS00326,4,526.75,0.0,0.0,2107.0,debit_card,online,USD
TXN0002181,2024-07-15 15:57:00,STR005,PRD0084,CUS00478,5,127.62,0.0,0.0,638.1,mobile_pay,online,USD
TXN0002182,2024-09-06 18:54:00,STR022,PRD0071,CUS00475,5,327.28,0.05,81.82,1554.58,credit_card,online,USD
TXN0002183,2024-11-17 08:53:00,STR015,PRD0112,CUS00287,5,268.87,0.1,134.44,1209.91,credit_card,mobile_app,USD
TXN0002184,2024-04-18 09:00:00,STR023,PRD0036,CUS00118,3,405.13,0.0,0.0,1215.39,mobile_pay,in_store,USD
TXN0002185,2024-04-18 21:35:00,STR011,PRD0108,CUS00030,4,99.37,0.1,39.75,357.73,debit_card,in_store,USD
TXN0002186,2024-02-11 21:42:00,STR002,PRD0103,CUS00252,1,58.52,0.15,8.78,49.74,gift_card,in_store,USD
TXN0002187,2024-11-20 13:47:00,STR020,PRD0095,CUS00163,1,658.33,0.0,0.0,658.33,mobile_pay,online,USD
TXN0002188,2024-03-23 19:09:00,STR008,PRD0052,CUS00334,4,76.14,0.0,0.0,304.56,cash,online,USD
TXN0002189,2024-06-06 11:26:00,STR020,PRD0063,,5,23.14,0.0,0.0,115.7,cash,mobile_app,USD
TXN0002190,2024-12-07 20:09:00,STR006,PRD0050,CUS00478,4,201.33,0.0,0.0,805.32,cash,in_store,USD
TXN0002191,2024-02-18 18:21:00,STR020,PRD0095,CUS00063,4,658.33,0.05,131.67,2501.65,gift_card,in_store,USD
TXN0002192,2024-05-05 12:15:00,STR003,PRD0076,CUS00139,5,33.66,0.05,8.42,159.88,debit_card,mobile_app,USD
TXN0002193,2024-09-24 17:12:00,STR019,PRD0026,CUS00016,1,172.92,0.0,0.0,172.92,cash,online,USD
TXN0002194,2024-03-22 15:45:00,STR023,PRD0045,CUS00180,4,318.79,0.0,0.0,1275.16,cash,online,USD
TXN0002195,2024-08-23 18:48:00,STR017,PRD0104,CUS00292,5,398.02,0.0,0.0,1990.1,gift_card,online,USD
TXN0002196,2024-11-12 20:50:00,STR005,PRD0101,CUS00246,1,437.08,0.0,0.0,437.08,credit_card,mobile_app,USD
TXN0002197,2024-06-26 18:38:00,STR003,PRD0031,CUS00461,4,77.68,0.05,15.54,295.18,credit_card,online,USD
TXN0002198,2024-07-30 11:54:00,STR017,PRD0045,CUS00208,2,318.79,0.0,0.0,637.58,credit_card,in_store,USD
TXN0002199,2024-11-19 12:02:00,STR015,PRD0029,CUS00353,3,354.91,0.0,0.0,,gift_card,online,USD
TXN0002200,2024-12-10 08:55:00,STR005,PRD0039,,5,415.77,0.0,0.0,2078.85,cash,in_store,USD
TXN0002201,2024-06-25 18:57:00,STR012,PRD0018,CUS00078,4,94.47,0.0,0.0,377.88,debit_card,online,USD
TXN0002202,2024-03-14 20:33:00,STR012,PRD0012,CUS00470,2,233.86,0.0,0.0,467.72,mobile_pay,in_store,USD
TXN0002203,2024-01-28 17:26:00,STR001,PRD0033,CUS00372,4,269.98,0.0,0.0,1079.92,mobile_pay,mobile_app,USD
TXN0002204,2024-03-06 11:22:00,STR002,PRD0020,CUS00236,5,595.59,0.0,0.0,2977.95,mobile_pay,in_store,USD
TXN0002205,2024-02-13 15:12:00,STR020,PRD0064,CUS00146,5,475.35,0.0,0.0,2376.75,mobile_pay,in_store,USD
TXN0002206,2024-07-20 15:32:00,STR008,PRD0039,CUS00216,1,415.77,0.0,0.0,415.77,cash,mobile_app,USD
TXN0002207,2024-05-27 09:40:00,STR009,PRD0054,CUS00183,5,694.62,0.0,0.0,3473.1,cash,in_store,USD
TXN0002208,2024-08-17 14:56:00,STR022,PRD0045,CUS00205,5,318.79,0.0,0.0,1593.95,gift_card,in_store,USD
TXN0002209,2024-06-21 11:30:00,STR007,PRD0039,CUS00249,2,415.77,0.0,0.0,831.54,debit_card,mobile_app,USD
TXN0002210,2024-12-09 15:11:00,STR002,PRD0090,CUS00211,1,69.19,0.0,0.0,69.19,mobile_pay,online,USD
TXN0002211,2024-01-17 17:42:00,STR022,PRD0046,,5,719.52,0.0,0.0,3597.6,gift_card,online,USD
TXN0002212,2024-06-08 13:42:00,STR010,PRD0013,CUS00078,2,80.66,0.0,0.0,161.32,gift_card,online,USD
TXN0002213,2024-06-20 11:10:00,STR003,PRD0033,CUS00303,1,269.98,0.0,0.0,269.98,debit_card,mobile_app,USD
TXN0002214,2024-05-31 08:25:00,STR011,PRD0048,CUS00202,4,473.17,0.0,0.0,1892.68,cash,mobile_app,USD
TXN0002215,2024-08-21 12:46:00,STR019,PRD0093,CUS00183,1,410.67,0.1,41.07,369.6,gift_card,online,USD
TXN0002216,2024-11-08 13:33:00,STR015,PRD0090,CUS00429,4,69.19,0.15,41.51,235.25,debit_card,in_store,USD
TXN0002217,2024-11-28 19:09:00,STR001,PRD0089,CUS00102,5,690.46,0.1,345.23,3107.07,gift_card,mobile_app,USD
TXN0002218,2024-02-27 12:12:00,STR020,PRD0070,CUS00270,4,31.14,0.1,12.46,112.1,mobile_pay,mobile_app,USD
TXN0002219,2024-02-16 19:09:00,STR023,PRD0024,CUS00398,5,364.86,0.0,0.0,1824.3,credit_card,online,USD
TXN0002220,2024-07-07 21:36:00,STR017,PRD0098,CUS00390,3,244.56,0.0,0.0,733.68,mobile_pay,online,USD
TXN0002221,2024-08-01 18:35:00,STR011,PRD0092,CUS00261,2,353.85,0.15,106.16,601.54,mobile_pay,in_store,USD
TXN0002222,2024-09-15 12:38:00,STR017,PRD0099,,2,388.71,0.0,0.0,777.42,mobile_pay,mobile_app,USD
TXN0002223,2024-07-28 17:41:00,STR001,PRD0103,CUS00351,3,58.52,0.0,0.0,175.56,mobile_pay,mobile_app,USD
TXN0002224,2024-06-27 16:30:00,STR013,PRD0063,CUS00163,1,23.14,0.0,0.0,23.14,mobile_pay,in_store,USD
TXN0002225,2024-08-19 09:40:00,STR008,PRD0059,CUS00025,3,458.19,0.1,137.46,1237.11,credit_card,mobile_app,USD
TXN0002226,2024-02-18 12:06:00,STR009,PRD0052,CUS00333,2,76.14,0.05,7.61,144.67,credit_card,in_store,USD
TXN0002227,2024-02-11 18:29:00,STR022,PRD0001,CUS00198,3,137.75,0.0,0.0,413.25,debit_card,in_store,USD
TXN0002228,2024-04-28 09:42:00,STR003,PRD0114,CUS00100,3,596.37,0.0,0.0,1789.11,mobile_pay,online,USD
TXN0002229,2024-03-15 13:20:00,STR021,PRD0027,CUS00396,1,490.08,0.0,0.0,490.08,debit_card,online,USD
TXN0002230,2024-02-21 21:18:00,STR002,PRD0111,CUS00091,2,661.33,0.0,0.0,1322.66,cash,in_store,USD
TXN0002231,2024-07-09 16:40:00,STR023,PRD0004,CUS00444,4,602.78,0.0,0.0,2411.12,debit_card,mobile_app,USD
TXN0002232,2024-02-22 09:27:00,STR015,PRD0004,CUS00373,5,602.78,0.0,0.0,3013.9,credit_card,in_store,USD
TXN0002233,2024-03-17 12:55:00,STR014,PRD0015,,1,541.61,0.0,0.0,541.61,debit_card,mobile_app,USD
TXN0002234,2024-01-26 19:13:00,STR016,PRD0024,CUS00168,2,364.86,0.0,0.0,729.72,mobile_pay,mobile_app,USD
TXN0002235,2024-07-16 14:43:00,STR006,PRD0093,CUS00350,5,410.67,0.0,0.0,2053.35,cash,mobile_app,USD
TXN0002236,2024-01-26 11:25:00,STR004,PRD0050,CUS00459,2,201.33,0.05,20.13,382.53,debit_card,in_store,USD
TXN0002237,2024-08-30 20:39:00,STR010,PRD0030,CUS00257,1,80.67,0.0,0.0,80.67,mobile_pay,in_store,USD
TXN0002238,2024-11-15 18:18:00,STR010,PRD0097,CUS00298,2,118.36,0.0,0.0,236.72,debit_card,mobile_app,USD
TXN0002239,2024-02-04 19:58:00,STR003,PRD0036,CUS00049,2,405.13,0.0,0.0,810.26,gift_card,in_store,USD
TXN0002240,2024-05-19 14:55:00,STR015,PRD0049,CUS00160,5,327.25,0.0,0.0,1636.25,gift_card,online,USD
TXN0002241,2024-03-29 08:46:00,STR022,PRD0012,CUS00498,2,233.86,0.1,46.77,420.95,mobile_pay,in_store,USD
TXN0002242,2024-09-24 18:48:00,STR021,PRD0018,CUS00440,5,94.47,0.0,0.0,472.35,credit_card,in_store,USD
TXN0002243,2024-07-31 19:04:00,STR016,PRD0025,CUS00426,4,116.31,0.05,23.26,441.98,gift_card,online,USD
TXN0002244,2024-04-01 20:10:00,STR004,PRD0093,,3,410.67,0.0,0.0,1232.01,cash,online,USD
TXN0002245,2024-02-02 19:07:00,STR006,PRD0067,CUS00450,1,544.43,0.1,54.44,489.99,debit_card,online,USD
TXN0002246,2024-05-27 15:33:00,STR019,PRD0046,CUS00214,4,719.52,0.05,143.9,2734.18,gift_card,mobile_app,USD
TXN0002247,2024-02-10 09:37:00,STR008,PRD0106,CUS00145,3,558.66,0.0,0.0,1675.98,mobile_pay,online,USD
TXN0002248,2024-07-19 11:41:00,STR006,PRD0016,CUS00014,3,539.04,0.0,0.0,1617.12,debit_card,online,USD
TXN0002249,2024-05-05 08:16:00,STR011,PRD0092,CUS00313,1,353.85,0.0,0.0,353.85,mobile_pay,online,USD
TXN0002250,2024-09-25 15:30:00,STR023,PRD0012,CUS00301,2,233.86,0.0,0.0,467.72,cash,online,USD
TXN0002251,2024-08-29 18:01:00,STR007,PRD0059,CUS00122,4,458.19,0.05,91.64,1741.12,mobile_pay,mobile_app,USD
TXN0002252,2024-06-29 20:11:00,STR007,PRD0018,CUS00316,1,94.47,0.0,0.0,94.47,mobile_pay,mobile_app,USD
TXN0002253,2024-04-05 16:15:00,STR022,PRD0001,CUS00088,1,137.75,0.0,0.0,137.75,mobile_pay,online,USD
TXN0002254,2024-02-23 09:12:00,STR007,PRD0012,CUS00465,4,233.86,0.0,0.0,935.44,debit_card,mobile_app,USD
TXN0002255,2024-07-23 18:04:00,STR016,PRD0064,,5,475.35,0.0,0.0,2376.75,cash,in_store,USD
TXN0002256,2024-07-16 13:53:00,STR022,PRD0104,CUS00385,2,398.02,0.0,0.0,796.04,gift_card,mobile_app,USD
TXN0002257,2024-07-12 17:16:00,STR016,PRD0036,CUS00033,5,405.13,0.0,0.0,2025.65,mobile_pay,online,USD
TXN0002258,2024-06-09 20:57:00,STR004,PRD0063,CUS00179,4,23.14,0.05,4.63,87.93,mobile_pay,online,USD
TXN0002259,2024-05-16 09:02:00,STR007,PRD0016,CUS00079,3,539.04,0.0,0.0,1617.12,gift_card,in_store,USD
TXN0002260,2024-08-22 12:44:00,STR012,PRD0076,CUS00118,1,33.66,0.15,5.05,28.61,gift_card,mobile_app,USD
TXN0002261,2024-05-30 18:13:00,STR012,PRD0069,CUS00089,1,527.04,0.1,52.7,474.34,cash,online,USD
TXN0002262,2024-07-03 08:44:00,STR015,PRD0061,CUS00349,3,169.37,0.05,25.41,482.7,mobile_pay,in_store,USD
TXN0002263,2024-02-23 21:55:00,STR007,PRD0116,CUS00316,5,648.85,0.0,0.0,3244.25,debit_card,in_store,USD
TXN0002264,2024-03-08 15:12:00,STR014,PRD0028,CUS00449,1,621.82,0.05,31.09,590.73,gift_card,mobile_app,USD
TXN0002265,2024-02-28 17:52:00,STR003,PRD0029,CUS00133,1,354.91,0.0,0.0,354.91,mobile_pay,mobile_app,USD
TXN0002266,2024-07-14 20:11:00,STR003,PRD0052,,1,76.14,0.0,0.0,76.14,mobile_pay,in_store,USD
TXN0002267,2024-05-21 13:50:00,STR019,PRD0118,CUS00102,4,317.96,0.0,0.0,1271.84,credit_card,online,USD
TXN0002268,2024-04-24 14:41:00,STR008,PRD0078,CUS00159,4,678.93,0.0,0.0,2715.72,cash,mobile_app,USD
TXN0002269,2024-01-16 12:25:00,STR006,PRD0073,CUS00495,5,577.08,0.05,144.27,2741.13,gift_card,online,USD
TXN0002270,2024-09-15 10:16:00,STR001,PRD0055,CUS00060,4,264.5,0.05,52.9,1005.1,credit_card,online,USD
TXN0002271,2024-02-07 16:08:00,STR019,PRD0103,CUS00204,3,58.52,0.0,0.0,175.56,debit_card,in_store,USD
TXN0002272,2024-09-21 15:57:00,STR019,PRD0029,CUS00074,1,354.91,0.05,17.75,337.16,credit_card,mobile_app,USD
TXN0002273,2024-04-07 12:33:00,STR001,PRD0032,CUS00156,4,251.17,0.0,0.0,1004.68,cash,in_store,USD
TXN0002274,2024-04-15 17:09:00,STR005,PRD0035,CUS00468,5,234.61,0.1,117.31,1055.74,credit_card,online,USD
TXN0002275,2024-07-02 16:57:00,STR013,PRD0072,CUS00061,5,500.55,0.0,0.0,2502.75,gift_card,online,USD
TXN0002276,2024-03-15 14:05:00,STR021,PRD0022,CUS00318,1,146.15,0.15,21.92,124.23,cash,in_store,USD
TXN0002277,2024-07-06 15:23:00,STR014,PRD0116,,1,648.85,0.0,0.0,648.85,debit_card,online,USD
TXN0002278,2024-02-05 11:20:00,STR008,PRD0081,CUS00176,4,429.07,0.2,343.26,1373.02,debit_card,online,USD
TXN0002279,2024-05-07 08:26:00,STR006,PRD0092,CUS00305,5,353.85,0.0,0.0,1769.25,credit_card,mobile_app,USD
TXN0002280,2024-06-12 11:46:00,STR012,PRD0032,CUS00108,3,251.17,0.0,0.0,753.51,debit_card,online,USD
TXN0002281,2024-05-21 15:14:00,STR019,PRD0101,CUS00268,5,437.08,0.0,0.0,2185.4,debit_card,mobile_app,USD
TXN0002282,2024-05-17 13:49:00,STR023,PRD0098,CUS00374,2,244.56,0.0,0.0,489.12,gift_card,in_store,USD
TXN0002283,2024-08-12 10:46:00,STR021,PRD0018,CUS00245,5,94.47,0.05,23.62,448.73,mobile_pay,mobile_app,USD
TXN0002284,2024-05-09 08:41:00,STR009,PRD0106,CUS00356,3,558.66,0.0,0.0,1675.98,credit_card,in_store,USD
TXN0002285,2024-10-29 19:02:00,STR020,PRD0047,CUS00035,1,487.35,0.05,24.37,462.98,gift_card,mobile_app,USD
TXN0002286,2024-02-13 19:32:00,STR005,PRD0098,CUS00062,3,244.56,0.0,0.0,733.68,credit_card,in_store,USD
TXN0002287,2024-08-09 12:41:00,STR004,PRD0090,CUS00456,5,69.19,0.0,0.0,345.95,mobile_pay,in_store,USD
TXN0002288,2024-09-29 14:40:00,STR010,PRD0023,,4,249.34,0.0,0.0,997.36,cash,online,USD
TXN0002289,2024-06-03 13:51:00,STR021,PRD0019,CUS00118,1,351.82,0.05,17.59,334.23,debit_card,online,USD
TXN0002290,2024-07-17 08:42:00,STR022,PRD0100,CUS00394,4,576.59,0.0,0.0,2306.36,debit_card,online,USD
TXN0002291,2024-07-01 16:13:00,STR010,PRD0115,CUS00152,3,145.51,0.0,0.0,436.53,mobile_pay,online,USD
TXN0002292,2024-06-14 20:59:00,STR008,PRD0048,CUS00130,5,473.17,0.0,0.0,2365.85,gift_card,in_store,USD
TXN0002293,2024-07-09 14:38:00,STR009,PRD0090,CUS00199,1,69.19,0.0,0.0,69.19,debit_card,in_store,USD
TXN0002294,2024-06-10 16:06:00,STR013,PRD0107,CUS00054,4,368.5,0.0,0.0,1474.0,mobile_pay,in_store,USD
TXN0002295,2024-03-14 11:53:00,STR009,PRD0062,CUS00202,2,355.41,0.0,0.0,710.82,credit_card,in_store,USD
TXN0002296,2024-02-13 17:00:00,STR019,PRD0042,CUS00349,4,140.2,0.0,0.0,560.8,gift_card,mobile_app,USD
TXN0002297,2024-08-23 21:22:00,STR023,PRD0100,CUS00254,4,576.59,0.0,0.0,2306.36,cash,in_store,USD
TXN0002298,2024-09-20 10:46:00,STR011,PRD0013,CUS00312,5,80.66,0.15,60.49,342.81,credit_card,online,USD
TXN0002299,2024-01-23 10:17:00,STR020,PRD0081,,5,429.07,0.0,0.0,2145.35,credit_card,in_store,USD
TXN0002300,2024-06-29 11:48:00,STR001,PRD0004,CUS00101,2,602.78,0.0,0.0,1205.56,cash,mobile_app,USD
TXN0002301,2024-07-20 20:56:00,STR006,PRD0048,CUS00296,1,473.17,0.0,0.0,473.17,cash,mobile_app,USD
TXN0002302,2024-01-02 18:44:00,STR020,PRD0113,CUS00070,2,336.98,0.0,0.0,673.96,credit_card,in_store,USD
TXN0002303,2024-08-29 18:33:00,STR022,PRD0075,CUS00122,1,507.8,0.0,0.0,507.8,debit_card,in_store,USD
TXN0002304,2024-09-21 18:55:00,STR017,PRD0084,CUS00461,5,127.62,0.0,0.0,638.1,gift_card,mobile_app,USD
TXN0002305,2024-06-05 18:37:00,STR002,PRD0053,CUS00243,3,321.56,0.0,0.0,964.68,credit_card,mobile_app,USD
